clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,leading_silence_sec
C__id06437__00028_id06232_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06437\00028_id06232_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06437,id06232,-,Asian (South),women,0.0
C__id06437__00028_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06437\00028_id06268_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06437,id06268,-,Asian (South),women,0.0
C__id06437__00028_id07008_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06437\00028_id07008_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06437,id07008,-,Asian (South),women,0.0
C__id06437__00028_id07689_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06437\00028_id07689_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06437,id07689,-,Asian (South),women,0.0
C__id06438__00110_id00235_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id00235_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id00235,-,Asian (South),women,0.0
C__id06438__00110_id00417_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id00417_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id00417,-,Asian (South),women,0.0
C__id06438__00110_id00488_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id00488_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id00488,-,Asian (South),women,0.0
C__id06438__00110_id04582_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id04582_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id04582,-,Asian (South),women,0.0
C__id06438__00110_id05435_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id05435_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id05435,-,Asian (South),women,0.0
C__id06438__00110_id05845_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id05845_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id05845,-,Asian (South),women,0.0
C__id06438__00110_id05920_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id05920_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id05920,-,Asian (South),women,0.0
C__id06438__00110_id05931_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id05931_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id05931,-,Asian (South),women,0.0
C__id06438__00110_id06438_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id06438_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id06438,-,Asian (South),women,0.0
C__id06438__00110_id06752_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06438\00110_id06752_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06438,id06752,-,Asian (South),women,0.0
C__id06439__00118_id00043_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id00043_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id00043,-,Asian (South),women,0.0
C__id06439__00118_id00739_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id00739_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id00739,-,Asian (South),women,0.0
C__id06439__00118_id02310_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id02310_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id02310,-,Asian (South),women,0.0
C__id06439__00118_id02619_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id02619_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id02619,-,Asian (South),women,0.0
C__id06439__00118_id04529_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id04529_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id04529,-,Asian (South),women,0.0
C__id06439__00118_id05435_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id05435_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id05435,-,Asian (South),women,0.0
C__id06439__00118_id06232_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id06232_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id06232,-,Asian (South),women,0.0
C__id06439__00118_id06428_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id06428_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id06428,-,Asian (South),women,0.0
C__id06439__00118_id06437_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id06437_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id06437,-,Asian (South),women,0.0
C__id06439__00118_id06752_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06439\00118_id06752_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06439,id06752,-,Asian (South),women,0.0
C__id06445__00150_id00080_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id00080_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id00080,-,Asian (South),women,0.0
C__id06445__00150_id02089_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id02089_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id02089,-,Asian (South),women,0.0
C__id06445__00150_id02310_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id02310_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id02310,-,Asian (South),women,0.0
C__id06445__00150_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id03815,-,Asian (South),women,0.0
C__id06445__00150_id04070_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id04070_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id04070,-,Asian (South),women,0.0
C__id06445__00150_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id04530_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id04530,-,Asian (South),women,0.0
C__id06445__00150_id05845_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id05845_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id05845,-,Asian (South),women,0.0
C__id06445__00150_id06428_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id06428_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id06428,-,Asian (South),women,0.0
C__id06445__00150_id06445_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id06445_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id06445,-,Asian (South),women,0.0
C__id06445__00150_id07236_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06445\00150_id07236_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06445,id07236,-,Asian (South),women,0.0
C__id06752__00221_id00080_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id00080_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id00080,-,Asian (South),women,0.0
C__id06752__00221_id00488_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id00488_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id00488,-,Asian (South),women,0.0
C__id06752__00221_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id04530_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id04530,-,Asian (South),women,0.0
C__id06752__00221_id06232_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id06232_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id06232,-,Asian (South),women,0.0
C__id06752__00221_id06428_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id06428_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id06428,-,Asian (South),women,0.0
C__id06752__00221_id06439_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id06439_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id06439,-,Asian (South),women,0.0
C__id06752__00221_id06445_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id06445_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id06445,-,Asian (South),women,0.0
C__id06752__00221_id07051_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id07051_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id07051,-,Asian (South),women,0.0
C__id06752__00221_id07377_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id07377_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id07377,-,Asian (South),women,0.0
C__id06752__00221_id07686_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id07686_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06752,id07686,-,Asian (South),women,0.0
C__id07008__00175_id00080_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id00080_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id00080,-,Asian (South),women,0.0
C__id07008__00175_id03559_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id03559_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id03559,-,Asian (South),women,0.0
C__id07008__00175_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id03815,-,Asian (South),women,0.0
C__id07008__00175_id04564_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id04564_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id04564,-,Asian (South),women,0.0
C__id07008__00175_id04927_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id04927_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id04927,-,Asian (South),women,0.0
C__id07008__00175_id05435_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id05435_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id05435,-,Asian (South),women,0.0
C__id07008__00175_id06343_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id06343_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id06343,-,Asian (South),women,0.0
C__id07008__00175_id07051_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id07051_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id07051,-,Asian (South),women,0.0
C__id07008__00175_id07236_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id07236_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id07236,-,Asian (South),women,0.0
C__id07008__00175_id07686_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id07686_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07008,id07686,-,Asian (South),women,0.0
C__id07049__00043_id00080_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id00080_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id00080,-,Asian (South),women,0.0
C__id07049__00043_id00417_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id00417_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id00417,-,Asian (South),women,0.0
C__id07049__00043_id02089_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id02089_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id02089,-,Asian (South),women,0.0
C__id07049__00043_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id03815,-,Asian (South),women,0.0
C__id07049__00043_id04070_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id04070_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id04070,-,Asian (South),women,0.0
C__id07049__00043_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id04530_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id04530,-,Asian (South),women,0.0
C__id07049__00043_id05920_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id05920_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id05920,-,Asian (South),women,0.0
C__id07049__00043_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id06268_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id06268,-,Asian (South),women,0.0
C__id07049__00043_id06438_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id06438_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id06438,-,Asian (South),women,0.0
C__id07049__00043_id06439_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07049\00043_id06439_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07049,id06439,-,Asian (South),women,0.0
C__id07051__00083_id00461_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id00461_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id00461,-,Asian (South),women,0.0
C__id07051__00083_id00739_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id00739_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id00739,-,Asian (South),women,0.0
C__id07051__00083_id01026_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id01026_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id01026,-,Asian (South),women,0.0
C__id07051__00083_id02310_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id02310_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id02310,-,Asian (South),women,0.0
C__id07051__00083_id03559_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id03559_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id03559,-,Asian (South),women,0.0
C__id07051__00083_id04582_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id04582_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id04582,-,Asian (South),women,0.0
C__id07051__00083_id05434_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id05434_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id05434,-,Asian (South),women,0.0
C__id07051__00083_id05478_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id05478_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id05478,-,Asian (South),women,0.0
C__id07051__00083_id06438_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id06438_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id06438,-,Asian (South),women,0.0
C__id07051__00083_id07377_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id07377_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id07377,-,Asian (South),women,0.0
C__id07078__00405_id00043_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id00043_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id00043,-,Asian (South),women,0.0
C__id07078__00405_id00488_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id00488_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id00488,-,Asian (South),women,0.0
C__id07078__00405_id00747_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id00747_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id00747,-,Asian (South),women,0.0
C__id07078__00405_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id03815,-,Asian (South),women,0.0
C__id07078__00405_id04070_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id04070_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id04070,-,Asian (South),women,0.0
C__id07078__00405_id04529_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id04529_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id04529,-,Asian (South),women,0.0
C__id07078__00405_id04564_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id04564_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id04564,-,Asian (South),women,0.0
C__id07078__00405_id05435_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id05435_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id05435,-,Asian (South),women,0.0
C__id07078__00405_id07236_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id07236_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id07236,-,Asian (South),women,0.0
C__id07078__00405_id07686_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id07686_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id07686,-,Asian (South),women,0.0
C__id07136__00052_id00043_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id00043_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id00043,-,Asian (South),women,0.0
C__id07136__00052_id02310_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id02310_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id02310,-,Asian (South),women,0.0
C__id07136__00052_id03985_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id03985_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id03985,-,Asian (South),women,0.0
C__id07136__00052_id04583_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id04583_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id04583,-,Asian (South),women,0.0
C__id07136__00052_id05435_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id05435_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id05435,-,Asian (South),women,0.0
C__id07136__00052_id05920_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id05920_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id05920,-,Asian (South),women,0.0
C__id07136__00052_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id06268_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id06268,-,Asian (South),women,0.0
C__id07136__00052_id07008_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id07008_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id07008,-,Asian (South),women,0.0
C__id07136__00052_id07049_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id07049_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id07049,-,Asian (South),women,0.0
C__id07136__00052_id07051_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07136\00052_id07051_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07136,id07051,-,Asian (South),women,0.0
C__id07236__00143_id00080_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id00080_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id00080,-,Asian (South),women,0.0
C__id07236__00143_id00149_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id00149_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id00149,-,Asian (South),women,0.288
C__id07236__00143_id00747_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id00747_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id00747,-,Asian (South),women,0.0
C__id07236__00143_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id03815,-,Asian (South),women,0.0
C__id07236__00143_id04490_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id04490_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id04490,-,Asian (South),women,0.0
C__id07236__00143_id06254_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id06254_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id06254,-,Asian (South),women,0.0
C__id07236__00143_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id06268_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id06268,-,Asian (South),women,0.0
C__id07236__00143_id06438_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id06438_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id06438,-,Asian (South),women,0.0
C__id07236__00143_id07051_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id07051_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id07051,-,Asian (South),women,0.0
C__id07236__00143_id07377_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07236\00143_id07377_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07236,id07377,-,Asian (South),women,0.0
C__id07377__00025_id00043_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id00043_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id00043,-,Asian (South),women,0.0
C__id07377__00025_id00739_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id00739_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id00739,-,Asian (South),women,0.0
C__id07377__00025_id02310_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id02310_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id02310,-,Asian (South),women,0.0
C__id07377__00025_id03559_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id03559_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id03559,-,Asian (South),women,0.0
C__id07377__00025_id03897_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id03897_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id03897,-,Asian (South),women,0.0
C__id07377__00025_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id04530_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id04530,-,Asian (South),women,0.0
C__id07377__00025_id05434_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id05434_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id05434,-,Asian (South),women,0.0
C__id07377__00025_id06752_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id06752_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id06752,-,Asian (South),women,0.0
C__id07377__00025_id07008_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id07008_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07377,id07008,-,Asian (South),women,0.0
